gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
601,-178.6,-1038.5,1000.5,56,MAO_left,1.0,11,3,7,167.0,0.4,1558.4,411.2
602,-652.3,-1072.1,346.7,0,MAO_left,1.0,8,2,6,169.9,0.4,1902.5,404.3
603,-119.5,-1102.5,1130.6,67,MAO_left,1.0,9,2,7,166.6,0.5,2059.3,363.1
604,-294.3,-989.5,527.2,41,MAO_left,1.0,6,2,4,209.4,0.5,2039.7,449.7
605,-507.5,-970.6,373.2,42,MAO_left,1.0,11,3,8,180.6,0.4,2560.7,440.0
606,-390.3,-1042.9,533.9,63,MAO_left,1.0,10,2,8,162.2,0.4,2199.7,416.3
607,-168.5,-1049.6,662.3,34,MAO_left,1.0,11,1,10,155.4,0.4,1328.2,379.5
608,-27.3,-895.3,948.1,11,MAO_left,1.0,7,2,5,140.9,0.4,1448.3,375.0
609,-27.6,-1122.6,1524.8,21,MAO_left,1.0,10,2,8,178.5,0.4,2363.3,437.1
610,-511.5,-1109.2,676.1,19,MAO_left,1.0,9,4,5,143.9,0.4,1846.1,334.2
611,-146.9,-1018.8,492.8,38,MAO_left,1.0,9,1,8,152.4,0.4,1646.8,376.7
612,-489.2,-1023.7,102.6,73,MAO_left,1.0,11,2,9,182.7,0.5,2345.0,397.4
613,-516.8,-983.6,290.4,17,MAO_left,1.0,11,1,10,137.5,0.4,1935.7,374.3
614,-151.3,-952.0,391.6,54,MAO_left,1.0,11,4,7,155.8,0.4,2274.5,358.6
615,-47.8,-812.1,481.0,27,MAO_left,1.0,8,3,5,145.1,0.4,1793.6,375.0
616,-107.3,-804.7,530.4,68,MAO_left,1.0,8,2,6,126.5,0.3,2532.2,442.2
